ticker,name,sector,industry_big,market
4375.T,セーフィー,情報・通信業,情報通信・サービスその他,Growth
4376.T,くふうカンパニーホールディングス,情報・通信業,情報通信・サービスその他,Growth
4377.T,ワンキャリア,情報・通信業,情報通信・サービスその他,Growth
4378.T,ＣＩＮＣ,情報・通信業,情報通信・サービスその他,Growth
4379.T,Ｐｈｏｔｏｓｙｎｔｈ,情報・通信業,情報通信・サービスその他,Growth
4380.T,Ｍマート,情報・通信業,情報通信・サービスその他,Growth
4381.T,ビープラッツ,情報・通信業,情報通信・サービスその他,Growth
4382.T,ＨＥＲＯＺ,情報・通信業,情報通信・サービスその他,Standard
4384.T,ラクスル,情報・通信業,情報通信・サービスその他,Prime
4385.T,メルカリ,情報・通信業,情報通信・サービスその他,Prime
4386.T,ＳＩＧグループ,情報・通信業,情報通信・サービスその他,Standard
4387.T,ＺＵＵ,情報・通信業,情報通信・サービスその他,Growth
4388.T,エーアイ,情報・通信業,情報通信・サービスその他,Growth
4389.T,プロパティデータバンク,情報・通信業,情報通信・サービスその他,Growth
438A.T,インフキュリオン,情報・通信業,情報通信・サービスその他,Growth
4390.T,ＩＰＳ,情報・通信業,情報通信・サービスその他,Prime
4391.T,ロジザード,情報・通信業,情報通信・サービスその他,Growth
4392.T,ＦＩＧ,情報・通信業,情報通信・サービスその他,Prime
4393.T,バンク・オブ・イノベーション,情報・通信業,情報通信・サービスその他,Growth
4394.T,エクスモーション,情報・通信業,情報通信・サービスその他,Growth
4395.T,アクリート,情報・通信業,情報通信・サービスその他,Growth
4396.T,システムサポートホールディングス,情報・通信業,情報通信・サービスその他,Prime
4397.T,チームスピリット,情報・通信業,情報通信・サービスその他,Growth
4398.T,ブロードバンドセキュリティ,情報・通信業,情報通信・サービスその他,Standard
4401.T,ＡＤＥＫＡ,化学,素材・化学,Prime
4403.T,日油,化学,素材・化学,Prime
4404.T,ミヨシ油脂,食料品,食品,Standard
4406.T,新日本理化,化学,素材・化学,Standard
4409.T,東邦化学工業,化学,素材・化学,Standard
4410.T,ハリマ化成グループ,化学,素材・化学,Prime
4412.T,サイエンスアーツ,情報・通信業,情報通信・サービスその他,Growth
4413.T,ボードルア,情報・通信業,情報通信・サービスその他,Prime
4414.T,フレクト,情報・通信業,情報通信・サービスその他,Growth
4415.T,ブロードエンタープライズ,情報・通信業,情報通信・サービスその他,Growth
4416.T,Ｔｒｕｅ　Ｄａｔａ,情報・通信業,情報通信・サービスその他,Growth
4417.T,グローバルセキュリティエキスパート,情報・通信業,情報通信・サービスその他,Growth
4418.T,ＪＤＳＣ,情報・通信業,情報通信・サービスその他,Growth
4419.T,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,情報通信・サービスその他,Growth
4420.T,イーソル,情報・通信業,情報通信・サービスその他,Standard
4421.T,ディ・アイ・システム,情報・通信業,情報通信・サービスその他,Standard
4422.T,ＶＡＬＵＥＮＥＸ,情報・通信業,情報通信・サービスその他,Growth
4424.T,Ａｍａｚｉａ,情報・通信業,情報通信・サービスその他,Growth
4425.T,Ｋｕｄａｎ,情報・通信業,情報通信・サービスその他,Growth
4427.T,ＥｄｕＬａｂ,情報・通信業,情報通信・サービスその他,Growth
4428.T,シノプス,情報・通信業,情報通信・サービスその他,Growth
4429.T,リックソフト,情報・通信業,情報通信・サービスその他,Growth
4430.T,東海ソフト,情報・通信業,情報通信・サービスその他,Standard
4431.T,スマレジ,情報・通信業,情報通信・サービスその他,Growth
4432.T,ウイングアーク１ｓｔ,情報・通信業,情報通信・サービスその他,Prime
4433.T,ヒト・コミュニケーションズ・ホールディングス,情報・通信業,情報通信・サービスその他,Prime
4434.T,サーバーワークス,情報・通信業,情報通信・サービスその他,Standard
4436.T,ミンカブ・ジ・インフォノイド,情報・通信業,情報通信・サービスその他,Growth
4437.T,ｇｏｏｄｄａｙｓホールディングス,情報・通信業,情報通信・サービスその他,Growth
4438.T,Ｗｅｌｂｙ,情報・通信業,情報通信・サービスその他,Growth
4439.T,東名,情報・通信業,情報通信・サービスその他,Standard
4440.T,ヴィッツ,情報・通信業,情報通信・サービスその他,Standard
4441.T,トビラシステムズ,情報・通信業,情報通信・サービスその他,Standard
4442.T,バルテス・ホールディングス,情報・通信業,情報通信・サービスその他,Growth
4443.T,Ｓａｎｓａｎ,情報・通信業,情報通信・サービスその他,Prime
4444.T,インフォネット,情報・通信業,情報通信・サービスその他,Growth
4445.T,リビン・テクノロジーズ,情報・通信業,情報通信・サービスその他,Growth
4446.T,Ｌｉｎｋ－Ｕグループ,情報・通信業,情報通信・サービスその他,Prime
4447.T,ピー・ビーシステムズ,情報・通信業,情報通信・サービスその他,Growth
4448.T,ｋｕｂｅｌｌ,情報・通信業,情報通信・サービスその他,Growth
4449.T,ギフティ,情報・通信業,情報通信・サービスその他,Prime
4450.T,パワーソリューションズ,情報・通信業,情報通信・サービスその他,Growth
4452.T,花王,化学,素材・化学,Prime
4461.T,第一工業製薬,化学,素材・化学,Prime
4462.T,石原ケミカル,化学,素材・化学,Prime
4463.T,日華化学,化学,素材・化学,Standard
4464.T,ソフト９９コーポレーション,化学,素材・化学,Standard
4465.T,ニイタカ,化学,素材・化学,Standard
4471.T,三洋化成工業,化学,素材・化学,Prime
4475.T,ＨＥＮＮＧＥ,情報・通信業,情報通信・サービスその他,Growth
4476.T,ＡＩ　ＣＲＯＳＳ,情報・通信業,情報通信・サービスその他,Growth
4477.T,ＢＡＳＥ,情報・通信業,情報通信・サービスその他,Growth
4478.T,フリー,情報・通信業,情報通信・サービスその他,Growth
4479.T,マクアケ,情報・通信業,情報通信・サービスその他,Growth
4480.T,メドレー,情報・通信業,情報通信・サービスその他,Prime
4481.T,ベース,情報・通信業,情報通信・サービスその他,Prime
4482.T,ウィルズ,情報・通信業,情報通信・サービスその他,Growth
4483.T,ＪＭＤＣ,情報・通信業,情報通信・サービスその他,Prime
4484.T,ランサーズ,情報・通信業,情報通信・サービスその他,Growth
4486.T,ユナイトアンドグロウ,情報・通信業,情報通信・サービスその他,Growth
4487.T,スペースマーケット,情報・通信業,情報通信・サービスその他,Growth
4488.T,ＡＩ　ｉｎｓｉｄｅ,情報・通信業,情報通信・サービスその他,Growth
4490.T,ビザスク,情報・通信業,情報通信・サービスその他,Growth
4491.T,コンピューターマネージメント,情報・通信業,情報通信・サービスその他,Standard
4492.T,ゼネテック,情報・通信業,情報通信・サービスその他,Standard
4493.T,サイバーセキュリティクラウド,情報・通信業,情報通信・サービスその他,Growth
4494.T,バリオセキュア,情報・通信業,情報通信・サービスその他,Standard
4495.T,アイキューブドシステムズ,情報・通信業,情報通信・サービスその他,Growth
4496.T,コマースＯｎｅホールディングス,情報・通信業,情報通信・サービスその他,Growth
4498.T,サイバートラスト,情報・通信業,情報通信・サービスその他,Growth
4499.T,Ｓｐｅｅｅ,情報・通信業,情報通信・サービスその他,Standard
4502.T,武田薬品工業,医薬品,医薬品,Prime
4503.T,アステラス製薬,医薬品,医薬品,Prime
4506.T,住友ファーマ,医薬品,医薬品,Prime
4507.T,塩野義製薬,医薬品,医薬品,Prime
4512.T,わかもと製薬,医薬品,医薬品,Standard
4516.T,日本新薬,医薬品,医薬品,Prime
4519.T,中外製薬,医薬品,医薬品,Prime
4521.T,科研製薬,医薬品,医薬品,Prime
4523.T,エーザイ,医薬品,医薬品,Prime
4524.T,森下仁丹,医薬品,医薬品,Standard
4526.T,理研ビタミン,食料品,食品,Prime
4527.T,ロート製薬,医薬品,医薬品,Prime
4528.T,小野薬品工業,医薬品,医薬品,Prime
4530.T,久光製薬,医薬品,医薬品,Prime
4531.T,有機合成薬品工業,化学,素材・化学,Standard
4534.T,持田製薬,医薬品,医薬品,Prime
4536.T,参天製薬,医薬品,医薬品,Prime
4538.T,扶桑薬品工業,医薬品,医薬品,Prime
4539.T,日本ケミファ,医薬品,医薬品,Standard
4540.T,ツムラ,医薬品,医薬品,Prime
4543.T,テルモ,精密機器,電機・精密,Prime
4544.T,Ｈ．Ｕ．グループホールディングス,サービス業,情報通信・サービスその他,Prime
4547.T,キッセイ薬品工業,医薬品,医薬品,Prime
4548.T,生化学工業,医薬品,医薬品,Prime
4549.T,栄研化学,医薬品,医薬品,Prime
4552.T,ＪＣＲファーマ,医薬品,医薬品,Prime
4553.T,東和薬品,医薬品,医薬品,Prime
4554.T,富士製薬工業,医薬品,医薬品,Prime
4556.T,カイノス,医薬品,医薬品,Standard
4558.T,中京医薬品,医薬品,医薬品,Standard
4559.T,ゼリア新薬工業,医薬品,医薬品,Prime
4563.T,アンジェス,医薬品,医薬品,Growth
4564.T,オンコセラピー・サイエンス,医薬品,医薬品,Growth
4565.T,ネクセラファーマ,医薬品,医薬品,Prime
4568.T,第一三共,医薬品,医薬品,Prime
4569.T,杏林製薬,医薬品,医薬品,Prime
4570.T,免疫生物研究所,医薬品,医薬品,Growth
4571.T,ＮＡＮＯ　ＭＲＮＡ,医薬品,医薬品,Growth
